sample_id,seed,lambda,task_family,target,oracle_expert,selected_expert,entropy,is_correct,route_matches_oracle,mlp_prob,graph_prob,attention_v1_prob,attention_v2_prob
227,37,1.0,relational,1,graph,graph,0.1304,0,1,0.0225,0.9742,0.0002,0.0031
228,37,1.0,contextual,0,attention_v2,graph,0.9893,0,0,0.1336,0.4854,0.0002,0.3808
229,37,1.0,feature,0,mlp,mlp,0.1653,1,1,0.9625,0.0365,0.0001,0.0010
230,37,1.0,relational,1,graph,graph,0.1220,1,1,0.0207,0.9763,0.0002,0.0028
231,37,1.0,relational,1,graph,graph,0.1308,1,1,0.0207,0.9747,0.0001,0.0045
232,37,1.0,contextual,0,attention_v2,attention_v2,0.9620,1,1,0.1082,0.4314,0.0002,0.4602
233,37,1.0,feature,0,mlp,mlp,0.2184,1,1,0.9465,0.0515,0.0008,0.0012
234,37,1.0,contextual,1,attention_v2,graph,0.9878,0,0,0.1275,0.4437,0.0002,0.4287
235,37,1.0,contextual,0,attention_v2,graph,1.0319,1,0,0.1688,0.4188,0.0002,0.4122
236,37,1.0,feature,1,mlp,graph,0.1892,1,0,0.0429,0.9556,0.0003,0.0013
237,37,1.0,feature,0,mlp,mlp,0.1575,1,1,0.9648,0.0342,0.0001,0.0009
238,37,1.0,feature,0,mlp,mlp,0.1727,1,1,0.9602,0.0386,0.0001,0.0010
239,37,1.0,relational,1,graph,graph,0.2300,1,1,0.0490,0.9455,0.0001,0.0054
240,37,1.0,feature,0,mlp,mlp,0.2139,1,1,0.9477,0.0506,0.0007,0.0010
241,37,1.0,relational,0,graph,graph,0.1102,1,1,0.0153,0.9799,0.0001,0.0047
242,37,1.0,relational,1,graph,graph,0.2356,1,1,0.0484,0.9446,0.0001,0.0069
243,37,1.0,feature,1,mlp,mlp,0.0518,1,1,0.9913,0.0084,0.0001,0.0003
244,37,1.0,relational,1,graph,graph,0.1211,1,1,0.0187,0.9770,0.0001,0.0042
245,37,1.0,contextual,1,attention_v2,graph,0.9866,0,0,0.1266,0.4401,0.0002,0.4331
246,37,1.0,contextual,0,attention_v2,graph,0.8592,1,0,0.0504,0.4889,0.0002,0.4605
247,37,1.0,relational,0,graph,graph,0.1389,1,1,0.0241,0.9721,0.0001,0.0036
248,37,1.0,feature,0,mlp,mlp,0.1667,1,1,0.9621,0.0368,0.0001,0.0010
249,37,1.0,feature,1,mlp,graph,0.2127,1,0,0.0507,0.9478,0.0003,0.0013
250,37,1.0,relational,1,graph,graph,0.3176,1,1,0.0803,0.9134,0.0001,0.0061
251,37,1.0,contextual,0,attention_v2,graph,1.0909,0,0,0.2724,0.3786,0.0002,0.3489
252,37,1.0,feature,0,mlp,mlp,0.2150,1,1,0.9475,0.0506,0.0007,0.0011
253,37,1.0,relational,0,graph,graph,0.0826,0,1,0.0098,0.9860,0.0001,0.0041
254,37,1.0,relational,1,graph,graph,0.1908,1,1,0.0346,0.9587,0.0001,0.0065
255,37,1.0,relational,1,graph,graph,0.4088,1,1,0.1182,0.8739,0.0001,0.0077
256,37,1.0,contextual,1,attention_v2,attention_v2,1.0853,1,1,0.2524,0.3697,0.0003,0.3776
257,37,1.0,contextual,1,attention_v2,mlp,1.0484,0,0,0.4890,0.2609,0.0002,0.2500
258,37,1.0,relational,0,graph,graph,0.2272,1,1,0.0507,0.9453,0.0002,0.0038
259,37,1.0,feature,1,mlp,graph,0.2043,1,0,0.0479,0.9506,0.0003,0.0012
260,37,1.0,relational,1,graph,graph,0.0727,1,1,0.0077,0.9881,0.0001,0.0040
261,37,1.0,relational,1,graph,graph,0.2038,1,1,0.0403,0.9541,0.0001,0.0054
262,37,1.0,contextual,0,attention_v2,graph,0.9806,1,0,0.1258,0.4844,0.0002,0.3896
263,37,1.0,feature,0,mlp,mlp,0.1667,1,1,0.9619,0.0371,0.0001,0.0009
264,37,1.0,relational,1,graph,graph,0.1446,1,1,0.0253,0.9707,0.0001,0.0039
265,37,1.0,contextual,1,attention_v2,graph,1.0744,1,0,0.2300,0.3940,0.0002,0.3758
266,37,1.0,relational,0,graph,graph,0.1273,1,1,0.0206,0.9753,0.0001,0.0039
267,37,1.0,relational,0,graph,graph,0.0909,0,1,0.0104,0.9844,0.0001,0.0051
268,37,1.0,contextual,0,attention_v2,mlp,1.0850,1,0,0.4167,0.2895,0.0002,0.2936
269,37,1.0,feature,0,mlp,mlp,0.2137,1,1,0.9480,0.0501,0.0008,0.0011
270,37,1.0,feature,1,mlp,graph,0.2038,1,0,0.0477,0.9507,0.0003,0.0012
271,37,1.0,feature,0,mlp,mlp,0.2077,1,1,0.9498,0.0484,0.0007,0.0010
272,37,1.0,relational,1,graph,graph,0.0623,1,1,0.0067,0.9901,0.0002,0.0030
273,37,1.0,feature,0,mlp,mlp,0.1609,1,1,0.9636,0.0355,0.0001,0.0008
274,37,1.0,contextual,1,attention_v2,attention_v2,0.9581,1,1,0.1050,0.4444,0.0002,0.4504
275,37,1.0,contextual,0,attention_v2,attention_v2,1.0396,1,1,0.1778,0.4090,0.0002,0.4130
276,37,1.0,feature,1,mlp,graph,0.2088,1,0,0.0493,0.9491,0.0003,0.0013
277,37,1.0,relational,0,graph,graph,0.1063,1,1,0.0131,0.9810,0.0001,0.0057
278,37,1.0,contextual,0,attention_v2,graph,0.9305,1,0,0.0880,0.4767,0.0002,0.4351
279,37,1.0,feature,0,mlp,mlp,0.2134,1,1,0.9480,0.0502,0.0007,0.0011
280,37,1.0,relational,0,graph,graph,0.4062,1,1,0.1268,0.8692,0.0001,0.0038
281,37,1.0,contextual,0,attention_v2,graph,1.0417,1,0,0.1804,0.4098,0.0002,0.4096
282,37,1.0,feature,0,mlp,mlp,0.1534,1,1,0.9659,0.0332,0.0001,0.0008
283,37,1.0,contextual,1,attention_v2,graph,0.9369,0,0,0.0913,0.4549,0.0002,0.4537
284,37,1.0,feature,0,mlp,mlp,0.1649,1,1,0.9625,0.0365,0.0001,0.0009
285,37,1.0,contextual,0,attention_v2,attention_v2,0.9228,1,1,0.0827,0.4525,0.0002,0.4646
286,37,1.0,contextual,1,attention_v2,graph,0.8614,1,0,0.0517,0.4952,0.0002,0.4529
287,37,1.0,relational,1,graph,graph,0.0543,1,1,0.0043,0.9917,0.0002,0.0038
288,37,1.0,contextual,1,attention_v2,mlp,1.0949,0,0,0.3797,0.3205,0.0002,0.2996
289,37,1.0,contextual,0,attention_v2,graph,1.0403,1,0,0.1806,0.4336,0.0002,0.3857
290,37,1.0,contextual,0,attention_v2,graph,1.0999,1,0,0.3273,0.3414,0.0002,0.3312
291,37,1.0,relational,1,graph,graph,0.1492,1,1,0.0253,0.9699,0.0001,0.0047
292,37,1.0,relational,1,graph,graph,0.0533,1,1,0.0011,0.9914,0.0001,0.0074
293,37,1.0,relational,1,graph,graph,0.2308,1,1,0.0517,0.9442,0.0001,0.0040
294,37,1.0,relational,0,graph,graph,0.2595,1,1,0.0618,0.9340,0.0001,0.0040
295,37,1.0,feature,0,mlp,mlp,0.1570,1,1,0.9649,0.0342,0.0001,0.0009
296,37,1.0,contextual,0,attention_v2,graph,0.8928,0,0,0.0666,0.4840,0.0002,0.4491
297,37,1.0,feature,0,mlp,mlp,0.1632,1,1,0.9631,0.0359,0.0001,0.0009
298,37,1.0,relational,1,graph,graph,0.0376,1,1,0.0011,0.9945,0.0002,0.0041
299,37,1.0,feature,0,mlp,mlp,0.2133,1,1,0.9478,0.0506,0.0007,0.0009
300,37,1.0,contextual,0,attention_v2,attention_v2,1.0513,1,1,0.1928,0.4012,0.0002,0.4057
301,37,1.0,contextual,1,attention_v2,graph,0.9556,0,0,0.1037,0.4568,0.0002,0.4394
302,37,1.0,contextual,1,attention_v2,attention_v2,0.9478,1,1,0.0983,0.4486,0.0002,0.4529
303,37,1.0,feature,0,mlp,mlp,0.2090,1,1,0.9494,0.0489,0.0007,0.0010
304,37,1.0,feature,1,mlp,graph,0.2152,1,0,0.0515,0.9470,0.0003,0.0013
305,37,1.0,contextual,0,attention_v2,attention_v2,1.0754,1,1,0.2308,0.3825,0.0002,0.3865
306,37,1.0,contextual,0,attention_v2,graph,1.0199,1,0,0.1564,0.4277,0.0002,0.4157
307,37,1.0,feature,1,mlp,mlp,0.0498,1,1,0.9917,0.0080,0.0001,0.0003
308,37,1.0,contextual,1,attention_v2,graph,0.8993,1,0,0.0699,0.4745,0.0002,0.4555
309,37,1.0,contextual,1,attention_v2,mlp,1.0761,0,0,0.4372,0.2965,0.0002,0.2661
310,37,1.0,contextual,0,attention_v2,attention_v2,0.9456,1,1,0.0970,0.4419,0.0002,0.4610
311,37,1.0,contextual,1,attention_v2,attention_v2,1.0387,1,1,0.1785,0.3869,0.0002,0.4344
312,37,1.0,relational,0,graph,graph,0.0780,1,1,0.0078,0.9871,0.0001,0.0050
313,37,1.0,feature,1,mlp,graph,0.1875,1,0,0.0426,0.9560,0.0003,0.0011
314,37,1.0,feature,1,mlp,graph,0.2109,1,0,0.0501,0.9484,0.0003,0.0013
315,37,1.0,contextual,1,attention_v2,graph,1.0295,0,0,0.1661,0.4201,0.0002,0.4135
316,37,1.0,relational,1,graph,graph,0.5624,1,1,0.2181,0.7755,0.0001,0.0063
317,37,1.0,relational,0,graph,graph,0.2005,1,1,0.0411,0.9544,0.0001,0.0043
318,37,1.0,relational,0,graph,graph,0.1064,1,1,0.0159,0.9804,0.0001,0.0036
319,37,1.0,feature,0,mlp,mlp,0.1602,1,1,0.9638,0.0353,0.0001,0.0008
320,37,1.0,relational,1,graph,graph,0.0556,1,1,0.0042,0.9915,0.0001,0.0042
321,37,1.0,feature,1,mlp,graph,0.1940,1,0,0.0447,0.9539,0.0003,0.0012
322,37,1.0,contextual,0,attention_v2,attention_v2,0.9344,1,1,0.0912,0.4200,0.0002,0.4886
323,37,1.0,contextual,0,attention_v2,graph,1.0843,1,0,0.2525,0.3861,0.0002,0.3612
324,37,1.0,relational,1,graph,graph,0.1915,1,1,0.0386,0.9571,0.0001,0.0041
325,37,1.0,feature,0,mlp,mlp,0.1784,1,1,0.9585,0.0404,0.0001,0.0010
326,37,1.0,relational,1,graph,graph,0.1822,1,1,0.0389,0.9587,0.0003,0.0022
327,37,1.0,contextual,0,attention_v2,attention_v2,1.0516,1,1,0.1929,0.4029,0.0002,0.4040
328,37,1.0,relational,0,graph,graph,0.2554,1,1,0.0603,0.9355,0.0001,0.0041
329,37,1.0,relational,1,graph,graph,0.1118,1,1,0.0155,0.9795,0.0001,0.0049
330,37,1.0,feature,0,mlp,mlp,0.2171,1,1,0.9467,0.0516,0.0007,0.0010
331,37,1.0,feature,0,mlp,mlp,0.2200,1,1,0.9460,0.0519,0.0008,0.0012
332,37,1.0,relational,0,graph,graph,0.0972,1,1,0.0123,0.9829,0.0001,0.0046
333,37,1.0,relational,1,graph,graph,0.0871,1,1,0.0116,0.9849,0.0001,0.0034
334,37,1.0,contextual,1,attention_v2,attention_v2,0.9989,1,1,0.1366,0.4275,0.0002,0.4357
335,37,1.0,feature,1,mlp,mlp,0.0504,1,1,0.9916,0.0081,0.0001,0.0003
336,37,1.0,feature,1,mlp,mlp,0.0516,1,1,0.9913,0.0083,0.0001,0.0003
337,37,1.0,relational,0,graph,graph,0.0708,0,1,0.0067,0.9886,0.0001,0.0046
338,37,1.0,contextual,0,attention_v2,graph,0.9757,0,0,0.1182,0.4502,0.0002,0.4314
339,37,1.0,feature,1,mlp,mlp,0.0499,1,1,0.9917,0.0080,0.0001,0.0003
340,37,1.0,feature,0,mlp,mlp,0.2140,1,1,0.9476,0.0507,0.0007,0.0010
341,37,1.0,feature,0,mlp,mlp,0.2178,1,1,0.9466,0.0516,0.0007,0.0012
342,37,1.0,feature,0,mlp,mlp,0.2002,1,1,0.9523,0.0460,0.0007,0.0010
343,37,1.0,feature,0,mlp,mlp,0.1944,1,1,0.9543,0.0440,0.0007,0.0010
344,37,1.0,feature,1,mlp,mlp,0.0504,1,1,0.9916,0.0081,0.0001,0.0003
345,37,1.0,relational,0,graph,graph,0.0966,1,1,0.0138,0.9827,0.0001,0.0033
346,37,1.0,feature,1,mlp,mlp,0.0500,1,1,0.9917,0.0079,0.0001,0.0003
347,37,1.0,feature,0,mlp,mlp,0.1521,1,1,0.9663,0.0327,0.0001,0.0009
348,37,1.0,contextual,1,attention_v2,attention_v2,0.9522,1,1,0.1015,0.4337,0.0002,0.4646
349,37,1.0,relational,0,graph,graph,0.0682,0,1,0.0064,0.9891,0.0001,0.0044
350,37,1.0,relational,1,graph,graph,0.0661,1,1,0.0072,0.9894,0.0002,0.0033
351,37,1.0,contextual,0,attention_v2,graph,1.0346,1,0,0.1718,0.4152,0.0002,0.4129
352,37,1.0,relational,0,graph,graph,0.0853,0,1,0.0080,0.9857,0.0001,0.0062
353,37,1.0,feature,1,mlp,graph,0.2037,1,0,0.0477,0.9508,0.0003,0.0013
354,37,1.0,contextual,0,attention_v2,attention_v2,0.9867,1,1,0.1264,0.4325,0.0002,0.4409
355,37,1.0,relational,1,graph,graph,0.3558,0,1,0.1030,0.8934,0.0002,0.0034
356,37,1.0,feature,1,mlp,mlp,0.0501,1,1,0.9916,0.0080,0.0001,0.0003
357,37,1.0,relational,1,graph,graph,0.3518,0,1,0.0996,0.8962,0.0001,0.0041
358,37,1.0,contextual,1,attention_v2,graph,1.0576,1,0,0.2010,0.4042,0.0002,0.3945
359,37,1.0,contextual,0,attention_v2,attention_v2,0.9646,1,1,0.1100,0.4306,0.0002,0.4592
360,37,1.0,relational,1,graph,graph,0.0766,1,1,0.0079,0.9874,0.0001,0.0046
361,37,1.0,feature,0,mlp,mlp,0.2067,1,1,0.9502,0.0480,0.0007,0.0010
362,37,1.0,relational,1,graph,graph,0.0574,1,1,0.0046,0.9911,0.0001,0.0041
363,37,1.0,feature,0,mlp,mlp,0.1571,1,1,0.9648,0.0343,0.0001,0.0008
364,37,1.0,relational,0,graph,graph,0.1419,1,1,0.0250,0.9713,0.0001,0.0036
365,37,1.0,relational,0,graph,graph,0.3134,1,1,0.0829,0.9129,0.0002,0.0041
366,37,1.0,feature,0,mlp,mlp,0.2016,1,1,0.9517,0.0466,0.0007,0.0010
367,37,1.0,contextual,1,attention_v2,graph,0.9991,0,0,0.1368,0.4351,0.0002,0.4279
368,37,1.0,relational,1,graph,graph,0.0933,0,1,0.0137,0.9833,0.0002,0.0028
369,37,1.0,contextual,1,attention_v2,graph,0.9222,1,0,0.0823,0.4658,0.0002,0.4517
370,37,1.0,relational,0,graph,graph,0.2393,1,1,0.0558,0.9407,0.0001,0.0035
371,37,1.0,contextual,0,attention_v2,graph,0.9436,1,0,0.0962,0.4722,0.0002,0.4315
372,37,1.0,feature,1,mlp,mlp,0.0501,1,1,0.9916,0.0080,0.0001,0.0003
373,37,1.0,relational,1,graph,graph,0.2013,1,1,0.0421,0.9539,0.0001,0.0039
374,37,1.0,feature,1,mlp,mlp,0.0497,1,1,0.9917,0.0079,0.0001,0.0003
375,37,1.0,feature,1,mlp,graph,0.2041,1,0,0.0478,0.9507,0.0003,0.0013
376,37,1.0,contextual,0,attention_v2,graph,0.9629,0,0,0.1087,0.4499,0.0002,0.4412
377,37,1.0,feature,0,mlp,mlp,0.1686,1,1,0.9615,0.0374,0.0001,0.0010
378,37,1.0,contextual,0,attention_v2,graph,0.8805,1,0,0.0602,0.4742,0.0002,0.4654
379,37,1.0,relational,1,graph,graph,0.0405,1,1,0.0020,0.9941,0.0002,0.0037
380,37,1.0,feature,1,mlp,mlp,0.0499,1,1,0.9917,0.0079,0.0001,0.0003
381,37,1.0,relational,1,graph,graph,0.2697,1,1,0.0621,0.9319,0.0001,0.0059
382,37,1.0,feature,1,mlp,graph,0.1995,1,0,0.0464,0.9521,0.0003,0.0012
383,37,1.0,contextual,0,attention_v2,graph,1.0904,0,0,0.2702,0.3783,0.0002,0.3513
384,37,1.0,contextual,0,attention_v2,attention_v2,1.0101,1,1,0.1472,0.4091,0.0002,0.4435
385,37,1.0,contextual,0,attention_v2,graph,0.9288,1,0,0.0864,0.4605,0.0002,0.4530
386,37,1.0,contextual,1,attention_v2,attention_v2,1.0098,1,1,0.1466,0.4261,0.0002,0.4271
387,37,1.0,relational,0,graph,graph,0.1733,1,1,0.0343,0.9622,0.0001,0.0034
388,37,1.0,contextual,1,attention_v2,graph,0.9072,0,0,0.0745,0.4834,0.0002,0.4420
389,37,1.0,feature,1,mlp,mlp,0.0494,1,1,0.9918,0.0079,0.0001,0.0003
390,37,1.0,relational,0,graph,graph,0.0617,0,1,0.0059,0.9903,0.0001,0.0037
391,37,1.0,feature,0,mlp,mlp,0.1665,1,1,0.9621,0.0368,0.0001,0.0010
392,37,1.0,feature,1,mlp,mlp,0.0503,1,1,0.9916,0.0081,0.0001,0.0003
393,37,1.0,contextual,1,attention_v2,graph,0.9695,1,0,0.1135,0.4559,0.0002,0.4304
394,37,1.0,relational,0,graph,graph,0.0842,1,1,0.0107,0.9856,0.0002,0.0036
395,37,1.0,feature,1,mlp,graph,0.1912,1,0,0.0437,0.9549,0.0003,0.0012
396,37,1.0,contextual,1,attention_v2,attention_v2,0.9888,1,1,0.1282,0.4337,0.0002,0.4379
397,37,1.0,feature,1,mlp,graph,0.1974,1,0,0.0459,0.9527,0.0003,0.0011
398,37,1.0,contextual,0,attention_v2,graph,0.8930,1,0,0.0669,0.4855,0.0002,0.4474
399,37,1.0,feature,1,mlp,mlp,0.0491,1,1,0.9918,0.0078,0.0001,0.0003
400,37,1.0,contextual,1,attention_v2,graph,0.9577,0,0,0.1052,0.4595,0.0002,0.4351
401,37,1.0,relational,0,graph,graph,0.1975,1,1,0.0419,0.9546,0.0001,0.0033
402,37,1.0,contextual,1,attention_v2,graph,1.0434,1,0,0.1830,0.4181,0.0002,0.3987
403,37,1.0,feature,0,mlp,mlp,0.1607,1,1,0.9637,0.0353,0.0001,0.0009
404,37,1.0,contextual,1,attention_v2,attention_v2,0.9651,1,1,0.1102,0.4385,0.0002,0.4511
405,37,1.0,feature,0,mlp,mlp,0.2128,1,1,0.9481,0.0502,0.0007,0.0010
406,37,1.0,contextual,1,attention_v2,attention_v2,1.0416,1,1,0.1804,0.4078,0.0002,0.4116
407,37,1.0,feature,1,mlp,mlp,0.0512,1,1,0.9914,0.0082,0.0001,0.0003
408,37,1.0,contextual,0,attention_v2,graph,0.9620,1,0,0.1079,0.4509,0.0002,0.4410
409,37,1.0,feature,0,mlp,mlp,0.1536,1,1,0.9658,0.0332,0.0001,0.0009
410,37,1.0,contextual,0,attention_v2,attention_v2,0.9800,1,1,0.1212,0.4367,0.0002,0.4418
411,37,1.0,relational,1,graph,graph,0.3117,0,1,0.0816,0.9139,0.0001,0.0043
412,37,1.0,relational,1,graph,graph,0.1509,1,1,0.0256,0.9694,0.0001,0.0049
413,37,1.0,feature,1,mlp,graph,0.2057,1,0,0.0483,0.9501,0.0003,0.0013
414,37,1.0,feature,1,mlp,mlp,0.0478,1,1,0.9921,0.0076,0.0001,0.0003
415,37,1.0,relational,1,graph,graph,0.0614,1,1,0.0051,0.9904,0.0001,0.0044
416,37,1.0,feature,1,mlp,graph,0.1985,1,0,0.0463,0.9523,0.0003,0.0011
417,37,1.0,contextual,1,attention_v2,graph,1.0901,0,0,0.2666,0.3680,0.0002,0.3652
418,37,1.0,relational,1,graph,graph,0.5555,0,1,0.2166,0.7780,0.0002,0.0052
419,37,1.0,contextual,1,attention_v2,graph,0.8831,1,0,0.0615,0.4732,0.0002,0.4651
420,37,1.0,contextual,0,attention_v2,graph,0.9248,0,0,0.0840,0.4603,0.0002,0.4556
421,37,1.0,relational,0,graph,graph,0.3289,1,1,0.0891,0.9065,0.0001,0.0042
422,37,1.0,contextual,0,attention_v2,graph,1.1001,1,0,0.3273,0.3371,0.0002,0.3354
423,37,1.0,contextual,1,attention_v2,graph,0.9428,0,0,0.0951,0.4534,0.0002,0.4513
424,37,1.0,contextual,0,attention_v2,graph,0.9518,1,0,0.1011,0.4574,0.0002,0.4413
425,37,1.0,contextual,1,attention_v2,graph,0.9655,1,0,0.1105,0.4507,0.0002,0.4386
426,37,1.0,contextual,1,attention_v2,graph,1.0117,1,0,0.1484,0.4324,0.0002,0.4191
427,37,1.0,contextual,1,attention_v2,graph,0.9419,0,0,0.0943,0.4529,0.0002,0.4526
428,37,1.0,contextual,1,attention_v2,attention_v2,1.0717,1,1,0.2247,0.3865,0.0002,0.3886
429,37,1.0,relational,0,graph,graph,0.0671,0,1,0.0071,0.9892,0.0001,0.0035
430,37,1.0,feature,1,mlp,graph,0.1845,1,0,0.0416,0.9569,0.0003,0.0012
431,37,1.0,relational,1,graph,graph,0.2715,0,1,0.0693,0.9279,0.0002,0.0026
432,37,1.0,contextual,1,attention_v2,attention_v2,1.0820,1,1,0.2459,0.3627,0.0002,0.3911
433,37,1.0,relational,0,graph,graph,0.0747,0,1,0.0066,0.9878,0.0001,0.0055
434,37,1.0,feature,0,mlp,mlp,0.1592,1,1,0.9641,0.0349,0.0001,0.0008
435,37,1.0,feature,1,mlp,graph,0.1915,1,0,0.0440,0.9546,0.0003,0.0011
436,37,1.0,feature,0,mlp,mlp,0.2116,1,1,0.9486,0.0496,0.0007,0.0011
437,37,1.0,feature,1,mlp,graph,0.1881,1,0,0.0425,0.9559,0.0003,0.0013
438,37,1.0,relational,1,graph,graph,0.0406,1,1,0.0024,0.9942,0.0002,0.0032
439,37,1.0,contextual,1,attention_v2,graph,1.0171,1,0,0.1533,0.4251,0.0002,0.4214
440,37,1.0,contextual,1,attention_v2,graph,0.9071,1,0,0.0773,0.5164,0.0002,0.4060
441,37,1.0,relational,1,graph,graph,0.1147,1,1,0.0098,0.9796,0.0001,0.0105
442,37,1.0,relational,0,graph,graph,0.2067,1,1,0.0434,0.9523,0.0001,0.0042
443,37,1.0,feature,0,mlp,mlp,0.2087,1,1,0.9495,0.0487,0.0007,0.0010
444,37,1.0,contextual,1,attention_v2,graph,0.9925,0,0,0.1320,0.4512,0.0002,0.4167
445,37,1.0,feature,1,mlp,graph,0.1985,1,0,0.0461,0.9524,0.0003,0.0012
446,37,1.0,feature,0,mlp,mlp,0.1753,1,1,0.9594,0.0394,0.0001,0.0010
447,37,1.0,contextual,0,attention_v2,graph,0.9638,1,0,0.1092,0.4478,0.0002,0.4428
448,37,1.0,relational,1,graph,graph,0.1883,1,1,0.0384,0.9578,0.0001,0.0037
449,37,1.0,relational,0,graph,graph,0.0709,1,1,0.0079,0.9884,0.0001,0.0035
450,37,1.0,relational,1,graph,graph,0.0733,1,1,0.0063,0.9881,0.0001,0.0054
451,37,1.0,feature,1,mlp,mlp,0.0495,1,1,0.9917,0.0079,0.0001,0.0003
452,37,1.0,relational,0,graph,graph,0.0994,0,1,0.0119,0.9826,0.0001,0.0054
453,37,1.0,relational,0,graph,graph,0.1929,1,1,0.0374,0.9573,0.0001,0.0052
454,37,1.0,contextual,1,attention_v2,graph,1.0050,1,0,0.1427,0.4541,0.0003,0.4029
455,37,1.0,feature,0,mlp,mlp,0.2221,1,1,0.9450,0.0531,0.0008,0.0011
456,37,1.0,feature,1,mlp,graph,0.2053,1,0,0.0486,0.9501,0.0003,0.0011
457,37,1.0,feature,1,mlp,mlp,0.0503,1,1,0.9916,0.0081,0.0001,0.0003
458,37,1.0,relational,1,graph,graph,0.0727,1,1,0.0083,0.9881,0.0001,0.0035
459,37,1.0,feature,0,mlp,mlp,0.2201,1,1,0.9458,0.0523,0.0008,0.0011
460,37,1.0,feature,0,mlp,mlp,0.2132,1,1,0.9480,0.0503,0.0007,0.0010
461,37,1.0,contextual,1,attention_v2,graph,0.9712,0,0,0.1152,0.4595,0.0002,0.4252
462,37,1.0,feature,0,mlp,mlp,0.2141,1,1,0.9477,0.0505,0.0007,0.0011
463,37,1.0,relational,0,graph,graph,0.0611,0,1,0.0056,0.9904,0.0001,0.0038
464,37,1.0,contextual,1,attention_v2,graph,0.8980,0,0,0.0692,0.4784,0.0002,0.4522
465,37,1.0,contextual,0,attention_v2,graph,1.0589,1,0,0.2044,0.4100,0.0002,0.3855
466,37,1.0,contextual,1,attention_v2,attention_v2,0.9545,1,1,0.1028,0.4431,0.0002,0.4539
467,37,1.0,feature,0,mlp,mlp,0.1561,1,1,0.9651,0.0340,0.0001,0.0009
468,37,1.0,relational,0,graph,graph,0.2038,1,1,0.0415,0.9536,0.0001,0.0047
469,37,1.0,contextual,1,attention_v2,graph,0.9372,0,0,0.0914,0.4612,0.0002,0.4472
470,37,1.0,relational,1,graph,graph,0.3773,0,1,0.1138,0.8828,0.0002,0.0032
471,37,1.0,relational,0,graph,graph,0.1683,1,1,0.0324,0.9638,0.0001,0.0036
472,37,1.0,feature,0,mlp,mlp,0.1537,1,1,0.9658,0.0333,0.0001,0.0008
473,37,1.0,feature,0,mlp,mlp,0.1654,1,1,0.9624,0.0366,0.0001,0.0009
474,37,1.0,feature,0,mlp,mlp,0.2271,1,1,0.9433,0.0548,0.0007,0.0011
475,37,1.0,relational,1,graph,graph,0.2821,1,1,0.0685,0.9264,0.0001,0.0050
476,37,1.0,relational,0,graph,graph,0.5721,0,1,0.2284,0.7658,0.0001,0.0057
477,37,1.0,feature,1,mlp,mlp,0.0513,1,1,0.9914,0.0082,0.0001,0.0003
478,37,1.0,relational,0,graph,graph,0.4283,0,1,0.1316,0.8619,0.0001,0.0063
479,37,1.0,relational,1,graph,graph,0.0811,1,1,0.0091,0.9864,0.0001,0.0044
480,37,1.0,feature,1,mlp,graph,0.2055,1,0,0.0483,0.9502,0.0003,0.0012
481,37,1.0,contextual,0,attention_v2,graph,0.9709,1,0,0.1147,0.4544,0.0002,0.4307
482,37,1.0,relational,0,graph,graph,0.1858,1,1,0.0388,0.9581,0.0002,0.0029
483,37,1.0,relational,0,graph,graph,0.3034,1,1,0.0821,0.9152,0.0002,0.0026
484,37,1.0,feature,0,mlp,mlp,0.2066,1,1,0.9502,0.0480,0.0007,0.0010
485,37,1.0,contextual,0,attention_v2,graph,1.0031,1,0,0.1406,0.4337,0.0002,0.4255
486,37,1.0,relational,1,graph,graph,0.3020,0,1,0.0808,0.9161,0.0002,0.0029
487,37,1.0,feature,1,mlp,mlp,0.0481,1,1,0.9920,0.0076,0.0001,0.0003
488,37,1.0,feature,0,mlp,mlp,0.2147,1,1,0.9476,0.0505,0.0007,0.0011
489,37,1.0,feature,0,mlp,mlp,0.2132,1,1,0.9480,0.0503,0.0007,0.0010
490,37,1.0,contextual,0,attention_v2,graph,0.8487,1,0,0.0472,0.5161,0.0002,0.4365
491,37,1.0,contextual,1,attention_v2,attention_v2,1.0869,1,1,0.2577,0.3652,0.0002,0.3769
492,37,1.0,contextual,0,attention_v2,mlp,1.0813,1,0,0.4238,0.3059,0.0002,0.2702
493,37,1.0,feature,1,mlp,graph,0.2001,1,0,0.0465,0.9520,0.0003,0.0012
494,37,1.0,contextual,0,attention_v2,graph,0.9565,1,0,0.1041,0.4587,0.0002,0.4370
495,37,1.0,contextual,1,attention_v2,graph,1.0484,1,0,0.1892,0.4133,0.0002,0.3973
496,37,1.0,relational,0,graph,graph,0.0802,1,1,0.0095,0.9865,0.0001,0.0039
497,37,1.0,contextual,0,attention_v2,graph,1.0009,0,0,0.1405,0.4609,0.0002,0.3984
498,37,1.0,feature,1,mlp,mlp,0.0520,1,1,0.9912,0.0083,0.0001,0.0003
499,37,1.0,contextual,1,attention_v2,graph,0.9179,1,0,0.0799,0.4653,0.0002,0.4546
500,37,1.0,contextual,1,attention_v2,graph,0.9026,1,0,0.0717,0.4780,0.0002,0.4501
501,37,1.0,contextual,0,attention_v2,graph,1.0453,1,0,0.1849,0.4131,0.0002,0.4018
502,37,1.0,feature,0,mlp,mlp,0.2068,1,1,0.9500,0.0484,0.0007,0.0010
